deviceName,deviceID,meteID,meteCode,meteKind,meteName,meteNo,deviceType,deviceTypeName,roomName,meteType,meteKindName
"11本地调试设备","00001006000000201851","6207600076101000001","076101","2","FSU复位","0","76","动环监控","11本地调试机房","2","遥控"
"11本地调试设备","00001006000000201851","6207600076301000001","076301","1","FSU硬盘占用率","0","76","动环监控","11本地调试机房","1","遥测"
"11本地调试设备","00001006000000201851","6207600076302000001","076302","1","内存占用率","0","76","动环监控","11本地调试机房","1","遥测"
"11本地调试设备","00001006000000201851","6207600076303000001","076303","1","CPU使用率","0","76","动环监控","11本地调试机房","1","遥测"
"高压配电柜","00001006000000201852","6200100001301000001","001301","1","线电压Uab","0","1","高压配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002101000001","002101","2","低压开关合闸","0","2","低压交流配电","11本地调试机房","2","遥控"
"低压交流配电","00001006000000201853","6200200002102000001","002102","2","低压开关分闸","0","2","低压交流配电","11本地调试机房","2","遥控"
"低压交流配电","00001006000000201853","6200200002103000001","002103","2","ATS合闸到I位","0","2","低压交流配电","11本地调试机房","2","遥控"
"低压交流配电","00001006000000201853","6200200002104000001","002104","2","ATS合闸到II位","0","2","低压交流配电","11本地调试机房","2","遥控"
"低压交流配电","00001006000000201853","6200200002105000001","002105","2","ATS合闸到O位","0","2","低压交流配电","11本地调试机房","2","遥控"
"低压交流配电","00001006000000201853","6200200002301000001","002301","1","线电压Uab","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002302000001","002302","1","相电流Ia","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002303000001","002303","1","相电压Ua","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002304000001","002304","1","A相功率因数","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002305000001","002305","1","视在功率Sa","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002306000001","002306","1","无功功率Qa","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002307000001","002307","1","有功功率Pa","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002308000001","002308","1","线电压Ubc","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002309000001","002309","1","相电流Ib","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002310000001","002310","1","相电压Ub","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002311000001","002311","1","B相功率因数","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002312000001","002312","1","视在功率Sb","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002313000001","002313","1","无功功率Qb","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002314000001","002314","1","有功功率Pb","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002315000001","002315","1","线电压Uca","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002316000001","002316","1","相电流Ic","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002317000001","002317","1","相电压Uc","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002318000001","002318","1","C相功率因数","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002319000001","002319","1","视在功率Sc","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002320000001","002320","1","无功功率Qc","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002321000001","002321","1","有功功率Pc","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002322000001","002322","1","零线电流","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002323000001","002323","1","投切步数","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002324000001","002324","1","总功率因数","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002325000001","002325","1","内部温度","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002326000001","002326","1","基波电流","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002327000001","002327","1","控制器温度","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002328000001","002328","1","电压畸变率","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002329000001","002329","1","总电流畸变率","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002330000001","002330","1","正向有功电能","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002331000001","002331","1","正向无功电能","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002332000001","002332","1","反向有功电能","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002333000001","002333","1","反向无功电能","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002334000001","002334","1","IGBT温度","0","2","低压交流配电","11本地调试机房","1","遥测"
"低压交流配电","00001006000000201853","6200200002401000001","002401","4","继电器XX输出状态","0","2","低压交流配电","11本地调试机房","0","遥信"
"低压交流配电","00001006000000201853","6200200002402000001","002402","4","继电器XX输入状态","0","2","低压交流配电","11本地调试机房","0","遥信"
"低压交流配电","00001006000000201853","6200200002403000001","002403","4","分合闸状态","0","2","低压交流配电","11本地调试机房","0","遥信"
"变压器","00001006000000201854","6200300003101000001","003101","2","风机关控制","0","3","变压器","11本地调试机房","2","遥控"
"变压器","00001006000000201854","6200300003102000001","003102","2","风机开控制","0","3","变压器","11本地调试机房","2","遥控"
"变压器","00001006000000201854","6200300003301000001","003301","1","A相温度","0","3","变压器","11本地调试机房","1","遥测"
"变压器","00001006000000201854","6200300003302000001","003302","1","B相温度","0","3","变压器","11本地调试机房","1","遥测"
"变压器","00001006000000201854","6200300003303000001","003303","1","C相温度","0","3","变压器","11本地调试机房","1","遥测"
"变压器","00001006000000201854","6200300003401000001","003401","4","风机状态","0","3","变压器","11本地调试机房","0","遥信"
"低压直流配电","00001006000000201855","6200400004301000001","004301","1","直流电压","0","4","低压直流配电","11本地调试机房","1","遥测"
"低压直流配电","00001006000000201855","6200400004302000001","004302","1","直流电流","0","4","低压直流配电","11本地调试机房","1","遥测"
"低压直流配电","00001006000000201855","6200400004303000001","004303","1","分路XX输出电流","0","4","低压直流配电","11本地调试机房","1","遥测"
"低压直流配电","00001006000000201855","6200400004304000001","004304","1","直流功率","0","4","低压直流配电","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005101000001","005101","2","高压断路器合闸","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005102000001","005102","2","高压断路器分闸","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005103000001","005103","2","左燃机起动","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005104000001","005104","2","左燃机屏蔽","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005105000001","005105","2","手动/自动起动","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005106000001","005106","2","燃机XX冷转/启动","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005107000001","005107","2","左燃机正常停机","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005108000001","005108","2","紧急停机","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005109000001","005109","2","主用判断","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005110000001","005110","2","控制复位","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005111000001","005111","2","燃料电池启动/停止","0","5","发电机组","11本地调试机房","2","遥控"
"发电机组","00001006000000201856","6200500005301000001","005301","1","转速","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005302000001","005302","1","油压","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005303000001","005303","1","油温","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005304000001","005304","1","水温","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005305000001","005305","1","燃油余量","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005306000001","005306","1","启动电池电压","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005307000001","005307","1","输出线电压Uab","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005308000001","005308","1","输出线电压Ubc","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005309000001","005309","1","输出线电压Uca","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005310000001","005310","1","输出相电压Ua","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005311000001","005311","1","输出相电压Ub","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005312000001","005312","1","输出相电压Uc","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005313000001","005313","1","输出相电流Ia","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005314000001","005314","1","输出相电流Ib","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005315000001","005315","1","输出相电流Ic","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005316000001","005316","1","有功功率Pa","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005317000001","005317","1","有功功率Pb","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005318000001","005318","1","有功功率Pc","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005319000001","005319","1","无功功率Qa","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005320000001","005320","1","无功功率Qb","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005321000001","005321","1","无功功率Qc","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005322000001","005322","1","功率因数","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005323000001","005323","1","频率","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005324000001","005324","1","运行总时长","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005325000001","005325","1","燃机XX转速","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005326000001","005326","1","左燃机T4温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005327000001","005327","1","燃机XX喷嘴前压力","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005328000001","005328","1","燃机XX润滑油压力","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005329000001","005329","1","燃机XX润滑油进油温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005330000001","005330","1","燃机XX润滑油回油温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005331000001","005331","1","燃机XX水平振动","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005332000001","005332","1","燃机XX垂直振动","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005333000001","005333","1","燃机XX扭矩","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005334000001","005334","1","燃机XX供油量","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005335000001","005335","1","燃机XX供油输出","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005336000001","005336","1","离合器滑油箱温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005337000001","005337","1","驱动端XX温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005338000001","005338","1","非驱动端XX温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005339000001","005339","1","绕组温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005340000001","005340","1","蓄电池XX电压","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005341000001","005341","1","燃机舱温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005342000001","005342","1","进气温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005343000001","005343","1","离合器滑油压力","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005344000001","005344","1","离合器滑油回油温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005345000001","005345","1","氢气压力","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005346000001","005346","1","燃料电池温度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005347000001","005347","1","燃料箱液位","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005348000001","005348","1","燃料室内氢气浓度","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005349000001","005349","1","负载率","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005350000001","005350","1","直流输出电压","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005351000001","005351","1","直流输出电流","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005352000001","005352","1","总有功功率P","0","5","发电机组","11本地调试机房","1","遥测"
"发电机组","00001006000000201856","6200500005401000001","005401","4","油机工作状态","0","5","发电机组","11本地调试机房","0","遥信"
"开关电源","00001006000000201857","6200600006101000001","006101","2","模块XX开机","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006102000001","006102","2","模块XX关机","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006103000001","006103","2","遥控均浮充","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006104000001","006104","2","电池组放电测试启动","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006105000001","006105","2","电池组放电测试结束","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006106000001","006106","2","电池温度补偿启停","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006107000001","006107","2","能耗管理启动停止","0","6","开关电源","11本地调试机房","2","遥控"
"开关电源","00001006000000201857","6200600006301000001","006301","1","输入相电压Ua","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006302000001","006302","1","输入相电压Ub","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006303000001","006303","1","输入相电压Uc","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006304000001","006304","1","输入相电流Ia","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006305000001","006305","1","输入相电流Ib","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006306000001","006306","1","输入相电流Ic","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006307000001","006307","1","频率","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006308000001","006308","1","直流输出电压","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006309000001","006309","1","负载总电流","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006310000001","006310","1","模块XX电流","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006311000001","006311","1","模块XX温度","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006312000001","006312","1","电池组XX电流","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006313000001","006313","1","输入XX线电压Uab","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006314000001","006314","1","输入XX线电压Ubc","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006315000001","006315","1","输入XX线电压Uca","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006316000001","006316","1","分路XX电流","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006317000001","006317","1","系统额定容量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006318000001","006318","1","配置模块数量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006319000001","006319","1","整流模块XX额定容量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006320000001","006320","1","蓄电池组数","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006321000001","006321","1","电池组XX额定容量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006322000001","006322","1","电池组额定总容量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006323000001","006323","1","电池组实际总容量","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006324000001","006324","1","电池组剩余容量百分比","0","6","开关电源","11本地调试机房","1","遥测"
"开关电源","00001006000000201857","6200600006401000001","006401","4","模块XX开关状态","0","6","开关电源","11本地调试机房","0","遥信"
"开关电源","00001006000000201857","6200600006402000001","006402","4","电源工作状态","0","6","开关电源","11本地调试机房","0","遥信"
"铅酸电池","00001006000000201858","6200700007301000001","007301","1","标示单体XX温度","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007302000001","007302","1","电池组总电压","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007303000001","007303","1","单体XX电压","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007304000001","007304","1","单体XX温度","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007305000001","007305","1","单体XX内阻","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007306000001","007306","1","单体XX容量","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007307000001","007307","1","充电电流","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007308000001","007308","1","放电电流","0","7","铅酸电池","11本地调试机房","1","遥测"
"铅酸电池","00001006000000201858","6200700007401000001","007401","4","工作状态","0","7","铅酸电池","11本地调试机房","0","遥信"
"铅酸电池","00001006000000201858","6200700007998000001","007998","4","标准化错误","0","7","铅酸电池","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008101000001","008101","2","紧急停机","1","8","UPS设备","11本地调试机房","2","遥控"
"UPS设备","00001006000000201859","6200800008301000001","008301","1","输入线电压Uab","2","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008302000001","008302","1","输入线电压Ubc","3","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008303000001","008303","1","输入线电压Uca","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008304000001","008304","1","输入相电压Ua","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008305000001","008305","1","输入相电压Ub","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008306000001","008306","1","输入相电压Uc","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008307000001","008307","1","输入相电流Ia","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008308000001","008308","1","输入相电流Ib","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008309000001","008309","1","输入相电流Ic","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008310000001","008310","1","输入频率","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008311000001","008311","1","输入功率因数","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008312000001","008312","1","输出线电压Uab","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008313000001","008313","1","输出线电压Ubc","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008314000001","008314","1","输出线电压Uca","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008315000001","008315","1","输出相电压Ua","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008316000001","008316","1","输出相电压Ub","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008317000001","008317","1","输出相电压Uc","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008318000001","008318","1","输出相电流Ia","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008319000001","008319","1","输出相电流Ib","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008320000001","008320","1","输出相电流Ic","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008321000001","008321","1","输出频率","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008322000001","008322","1","输出功率因数","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008323000001","008323","1","旁路线电压Uab","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008324000001","008324","1","旁路线电压Ubc","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008325000001","008325","1","旁路线电压Uca","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008326000001","008326","1","旁路相电压Ua","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008327000001","008327","1","旁路相电压Ub","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008328000001","008328","1","旁路相电压Uc","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008329000001","008329","1","旁路相电流Ia","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008330000001","008330","1","旁路相电流Ib","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008331000001","008331","1","旁路相电流Ic","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008332000001","008332","1","旁路频率","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008333000001","008333","1","电池组电流","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008334000001","008334","1","电池组电压","0","8","UPS设备","11本地调试机房","1","遥测"
"UPS设备","00001006000000201859","6200800008335000001","008335","1","输出视在功率Sa","0","8","UPS设备","11本地调试机房","1","遥测"
