deviceName,deviceID,meteID,meteCode,meteKind,meteName,meteNo,deviceType,deviceTypeName,roomName,meteType,meteKindName
"电池恒温箱","00001006000000201868","6201800018305000001","018305","1","压缩机温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018306000001","018306","1","直流电压","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018307000001","018307","1","交流电压","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018308000001","018308","1","空调数量","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018309000001","018309","1","站内空调运行时长","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018310000001","018310","1","电柜空调运行时长","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018311000001","018311","1","柜内高温告警温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018312000001","018312","1","柜内低温告警温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018313000001","018313","1","电柜空调开启温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018314000001","018314","1","电柜空调关闭温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018315000001","018315","1","电柜制热关闭温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018316000001","018316","1","电柜制热开启温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018317000001","018317","1","电柜空调关闭延时","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018318000001","018318","1","电柜空调开启延时","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018319000001","018319","1","排氢周期","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018320000001","018320","1","单次排氢时长","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018321000001","018321","1","内循环风机启动间隔","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018322000001","018322","1","内循环风机单次运行时长","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018323000001","018323","1","直流电压上限","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018324000001","018324","1","直流电压下限","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018325000001","018325","1","交流电压上限","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018326000001","018326","1","交流电压下限","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018327000001","018327","1","排氢时刻","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018328000001","018328","1","强排温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018329000001","018329","1","强排温差","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018330000001","018330","1","开关量上传选择","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018331000001","018331","1","强制排氢功能开关","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018332000001","018332","1","设定温度","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018333000001","018333","1","空调运行时长","0","18","电池恒温箱","11本地调试机房","1","遥测"
"电池恒温箱","00001006000000201868","6201800018401000001","018401","4","运行状态","0","18","电池恒温箱","11本地调试机房","0","遥信"
"电池恒温箱","00001006000000201868","6201800018402000001","018402","4","空调XX状态","0","18","电池恒温箱","11本地调试机房","0","遥信"
"电池恒温箱","00001006000000201868","6201800018403000001","018403","4","开关状态","0","18","电池恒温箱","11本地调试机房","0","遥信"
"锂电池","00001006000000201869","6206800068101000001","068101","2","遥控电池组充电","0","68","锂电池","11本地调试机房","2","遥控"
"锂电池","00001006000000201869","6206800068102000001","068102","2","遥控电池组放电","0","68","锂电池","11本地调试机房","2","遥控"
"锂电池","00001006000000201869","6206800068103000001","068103","2","遥控限流充电方式","0","68","锂电池","11本地调试机房","2","遥控"
"锂电池","00001006000000201869","6206800068301000001","068301","1","电池组XX总电压","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068302000001","068302","1","电池组总电流","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068303000001","068303","1","电池组XX电流","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068304000001","068304","1","电池组后备时间","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068305000001","068305","1","电池组剩余容量","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068306000001","068306","1","电池组XX容量","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068307000001","068307","1","电池组额定容量","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068308000001","068308","1","电池剩余容量百分比SOC","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068309000001","068309","1","电池组健康度SOH","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068310000001","068310","1","环境温度","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068311000001","068311","1","环境湿度","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068312000001","068312","1","PCB温度","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068313000001","068313","1","电池组XX单体XX电压","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068314000001","068314","1","电池组XX单体XX内阻","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068315000001","068315","1","电池组XX单体XX电导","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068316000001","068316","1","电池组XX温度","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068317000001","068317","1","电池组XX单体XX温度","0","68","锂电池","11本地调试机房","1","遥测"
"锂电池","00001006000000201869","6206800068401000001","068401","4","电池组XX工作状态","0","68","锂电池","11本地调试机房","0","遥信"
"智能通风换热","00001006000000201870","6207700077101000001","077101","2","是否开启风堵检测","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077102000001","077102","2","是否开启风门检测","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077103000001","077103","2","节能控制状态","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077104000001","077104","2","空调XX开关控制","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077105000001","077105","2","除尘器开关控制","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077106000001","077106","2","重启节能设备","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077107000001","077107","2","时钟同步","0","77","智能通风换热","11本地调试机房","2","遥控"
"智能通风换热","00001006000000201870","6207700077301000001","077301","1","设备系统时间","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077302000001","077302","1","直流电压","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077303000001","077303","1","室内温度","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077304000001","077304","1","室内湿度","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077305000001","077305","1","室外温度","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077306000001","077306","1","室外湿度","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077307000001","077307","1","交流电压","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077308000001","077308","1","节能隔日天数","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077309000001","077309","1","节能设备运行时长","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077310000001","077310","1","空调XX运行时长","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077311000001","077311","1","节能参数","0","77","智能通风换热","11本地调试机房","1","遥测"
"智能通风换热","00001006000000201870","6207700077401000001","077401","4","节能状态","0","77","智能通风换热","11本地调试机房","0","遥信"
"智能通风换热","00001006000000201870","6207700077402000001","077402","4","空调XX开关状态","0","77","智能通风换热","11本地调试机房","0","遥信"
"智能通风换热","00001006000000201870","6207700077403000001","077403","4","出风机状态","0","77","智能通风换热","11本地调试机房","0","遥信"
"智能通风换热","00001006000000201870","6207700077404000001","077404","4","进风机状态","0","77","智能通风换热","11本地调试机房","0","遥信"
"智能通风换热","00001006000000201870","6207700077405000001","077405","4","节能风机开关状态","0","77","智能通风换热","11本地调试机房","0","遥信"
"风光设备","00001006000000201871","6207800078101000001","078101","2","模块XX开机","0","78","风光设备","11本地调试机房","2","遥控"
"风光设备","00001006000000201871","6207800078102000001","078102","2","模块XX关机","0","78","风光设备","11本地调试机房","2","遥控"
"风光设备","00001006000000201871","6207800078103000001","078103","2","电池管理","0","78","风光设备","11本地调试机房","2","遥控"
"风光设备","00001006000000201871","6207800078301000001","078301","1","相电压Ua","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078302000001","078302","1","相电压Ub","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078303000001","078303","1","相电压Uc","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078304000001","078304","1","相电流Ia","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078305000001","078305","1","相电流Ib","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078306000001","078306","1","相电流Ic","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078307000001","078307","1","有功功率Pa","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078308000001","078308","1","有功功率Pb","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078309000001","078309","1","有功功率Pc","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078310000001","078310","1","无功功率Qa","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078311000001","078311","1","无功功率Qb","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078312000001","078312","1","无功功率Qc","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078313000001","078313","1","功率因数","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078314000001","078314","1","频率","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078315000001","078315","1","正向有功电能","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078316000001","078316","1","正向无功电能","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078317000001","078317","1","太阳能XX板电压","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078318000001","078318","1","太阳能XX板电流","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078319000001","078319","1","风力发电机XX号A相电压Ua","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078320000001","078320","1","风力发电机XX号B相电压Ub","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078321000001","078321","1","风力发电机XX号C相电压Uc","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078322000001","078322","1","风力发电机XX相电流Ia","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078323000001","078323","1","风力发电机XX相电流Ib","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078324000001","078324","1","风力发电机XX相电流Ic","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078325000001","078325","1","充电安时数","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078326000001","078326","1","充电电流","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078327000001","078327","1","放电安时数","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078328000001","078328","1","放电电流","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078329000001","078329","1","电池温度","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078330000001","078330","1","蓄电池电压","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078331000001","078331","1","总发电量","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078332000001","078332","1","机内温度","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078333000001","078333","1","当日发电量","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078335000001","078335","1","太阳能控制器输出电压","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078998000001","078998","1","标准化错误","0","78","风光设备","11本地调试机房","1","遥测"
"风光设备","00001006000000201871","6207800078998000002","078998","1","标准化错误","0","78","风光设备","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087101000001","087101","2","模块XX开机","0","87","高压直流电源","11本地调试机房","2","遥控"
"高压直流电源","00001006000000201872","6208700087102000001","087102","2","模块XX关机","0","87","高压直流电源","11本地调试机房","2","遥控"
"高压直流电源","00001006000000201872","6208700087103000001","087103","2","遥控均浮充","0","87","高压直流电源","11本地调试机房","2","遥控"
"高压直流电源","00001006000000201872","6208700087104000001","087104","2","电池组放电测试启动","0","87","高压直流电源","11本地调试机房","2","遥控"
"高压直流电源","00001006000000201872","6208700087105000001","087105","2","电池组放电测试结束","0","87","高压直流电源","11本地调试机房","2","遥控"
"高压直流电源","00001006000000201872","6208700087301000001","087301","1","系统输入相电压Ua","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087302000001","087302","1","系统输入相电压Ub","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087303000001","087303","1","系统输入相电压Uc","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087304000001","087304","1","系统输入相电流Ia","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087305000001","087305","1","系统输入相电流Ib","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087306000001","087306","1","系统输入相电流Ic","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087307000001","087307","1","频率","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087308000001","087308","1","直流输出电压","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087309000001","087309","1","负载总电流","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087310000001","087310","1","分路XX电流","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087311000001","087311","1","电池组XX电流","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087312000001","087312","1","模块XX电流","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087313000001","087313","1","模块XX温度","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087314000001","087314","1","电池组XX充放电电流","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087315000001","087315","1","模块XX输入线电压Uab","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087316000001","087316","1","模块XX输入线电压Ubc","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087317000001","087317","1","模块XX输入线电压Uca","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源","00001006000000201872","6208700087318000001","087318","1","母排绝缘电阻值","0","87","高压直流电源","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088301000001","088301","1","直流电压","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088302000001","088302","1","负载总电流XX","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088303000001","088303","1","分路XX输出电流","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088304000001","088304","1","主路总电度","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088305000001","088305","1","备路总电度","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088306000001","088306","1","主路总功率","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088307000001","088307","1","备路总功率","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088308000001","088308","1","分路XX电度","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088309000001","088309","1","分路XX功率","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088310000001","088310","1","分路XX漏电流","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"高压直流电源配电","00001006000000201873","6208800088401000001","088401","4","进线防雷器开关状态","0","88","高压直流电源配电","11本地调试机房","0","遥信"
"高压直流电源配电","00001006000000201873","6208800088402000001","088402","4","进线防雷器状态","0","88","高压直流电源配电","11本地调试机房","0","遥信"
"高压直流电源配电","00001006000000201873","6208800088998000001","088998","1","标准化错误","0","88","高压直流电源配电","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092301000001","092301","1","相电压Ua","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092302000001","092302","1","相电压Ub","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092303000001","092303","1","相电压Uc","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092304000001","092304","1","相电流Ia","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092305000001","092305","1","相电流Ib","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092306000001","092306","1","相电流Ic","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092307000001","092307","1","零序电流Io","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092308000001","092308","1","有功功率Pa","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092309000001","092309","1","有功功率Pb","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092310000001","092310","1","有功功率Pc","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092311000001","092311","1","无功功率Qa","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092312000001","092312","1","无功功率Qb","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092313000001","092313","1","无功功率Qc","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092314000001","092314","1","功率因数","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092315000001","092315","1","频率","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092316000001","092316","1","正向有功电能","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092317000001","092317","1","正向无功电能","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092318000001","092318","1","线电压Uab","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092319000001","092319","1","线电压Ubc","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092320000001","092320","1","线电压Uca","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092321000001","092321","1","直流电压","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092322000001","092322","1","直流电流","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092323000001","092323","1","直流功率","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092324000001","092324","1","总电度","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092325000001","092325","1","日电度","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092326000001","092326","1","月电度","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092327000001","092327","1","电压畸变率","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092328000001","092328","1","总电流畸变率","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092329000001","092329","1","总电流","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092330000001","092330","1","总有功功率","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092331000001","092331","1","第XX路A相电流Ia","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092332000001","092332","1","第XX路B相电流Ib","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092333000001","092333","1","第XX路C相电流Ic","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092334000001","092334","1","第XX路正向有功电能","0","92","智能电表","11本地调试机房","1","遥测"
"智能电表","00001006000000201874","6209200092401000001","092401","4","电表状态位","0","92","智能电表","11本地调试机房","0","遥信"
"智能门禁","00001006000000201875","6209300093101000001","093101","2","远程开门","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093102000001","093102","2","门禁复位","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093103000001","093103","2","增加门禁卡","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093104000001","093104","2","删除门禁卡","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093105000001","093105","2","删除所有门禁卡","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093106000001","093106","2","修改门禁卡设置","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093107000001","093107","2","设置准进时间段","0","93","智能门禁","11本地调试机房","2","遥控"
"智能门禁","00001006000000201875","6209300093301000001","093301","1","门禁校时设置","0","93","智能门禁","11本地调试机房","1","遥测"
"智能门禁","00001006000000201875","6209300093302000001","093302","1","刷卡卡号","0","93","智能门禁","11本地调试机房","1","遥测"
"智能门禁","00001006000000201875","6209300093303000001","093303","1","刷卡时间","0","93","智能门禁","11本地调试机房","1","遥测"
"智能门禁","00001006000000201875","6209300093304000001","093304","1","门禁时间","0","93","智能门禁","11本地调试机房","1","遥测"
"智能门禁","00001006000000201875","6209300093305000001","093305","1","开门超时时间设定值","0","93","智能门禁","11本地调试机房","1","遥测"
"智能门禁","00001006000000201875","6209300093401000001","093401","4","门磁开关状态","0","93","智能门禁","11本地调试机房","0","遥信"
"智能门禁","00001006000000201875","6209300093402000001","093402","4","门锁开关状态","0","93","智能门禁","11本地调试机房","0","遥信"
